rally,ball_round,time,frame_num,player,server,type,aroundhead,backhand,hit_area,hit_x,hit_y,hit_height,lose_reason,win_reason,roundscore_A,roundscore_B,getpoint_player,landing_area,landing_x,landing_y,landing_height,flying_time,now_right_x,now_right_y,now_left_x,now_left_y,next_right_x,next_right_y,next_left_x,next_left_y,right_delta_x,right_delta_y,left_delta_x,left_delta_y,right_x_speed,right_y_speed,right_speed,left_x_speed,left_y_speed,left_speed,avg_ball_speed,left_right_distance,hitting_area_number_1,hitting_area_number_2,hitting_area_number_3,hitting_area_number_4,landing_area_number_1,landing_area_number_2,landing_area_number_3,landing_area_number_4
16.0,16.0,00:59:33.120,89328.0,B,,挑球,,,B1,86.0,419.0,2.0,,,9,6,,B3,259.0,755.0,1.0,,,,,,,,,,40.0,40.0,0.0,40.0,41.0,61.5,73.91380114701178,37.5,96.5,103.53018883398212,,750.483177692878,,,,,,,,
16.0,17.0,00:59:35.240,89381.0,A,,殺球,,,B3,259.0,755.0,1.0,,,9,6,,B2,207.0,191.0,2.0,,,,,,,,,,70.0,40.0,60.0,40.0,38.25,18.5,42.48896915671172,43.5,53.5,68.95288246331694,,81.6333265278342,,,,,,,,
16.0,18.0,00:59:35.640,89391.0,B,,擋小球,,1.0,B2,207.0,191.0,2.0,,,9,6,,B3,106.0,175.0,2.0,,,,,,,,,,10.0,50.0,50.0,80.0,40.25,43.75,59.448507130120596,31.25,29.499999999999996,42.97455642586669,,798.0707988643614,,,,,,,,
16.0,19.0,00:59:36.240,89406.0,B,,未過網,,,B3,106.0,175.0,2.0,落地,殺球得分,10,6,A,,,,,,,,,,295,171,405,1087,70.0,20.0,0.0,40.0,5.75,75.5,75.71864037342456,20.0,38.5,43.38490520907012,,123.69316876852982,,,,,0,1,0,0
17.0,1.0,01:00:05.480,90137.0,A,1.0,發長球,,,B2,241.0,693.0,2.0,,,10,6,,B4,116.0,26.0,1.0,,295,171,405,1087,,,,,30.0,0.0,20.0,80.0,16.75,25.0,30.092565527053356,56.99999999999999,4.5,57.17735565763775,0.13062626926549736,961.2684328531756,0,1,0,0,,,,
17.0,2.0,01:00:07.760,90194.0,B,,長球,,,B4,116.0,26.0,1.0,,,10,6,,B3,298.0,781.0,1.0,,,,,,381,-95,264,965,60.0,10.0,30.0,30.0,1.0,7.75,7.814249804043892,8.25,20.75,22.329912673362607,,58.52349955359813,,,,,1,0,0,0
17.0,3.0,01:00:08.600,90215.0,A,,切球,,,B3,298.0,781.0,1.0,,,10,6,,A2,305.0,202.0,2.0,1000.0,381,-95,264,965,418,-14,453,-126,10.0,50.0,20.0,80.0,5.25,16.25,17.077031357938065,5.5,17.0,17.867568385205637,0.29591299396951126,658.8300236024463,1,0,0,0,0,0,0,1
17.0,4.0,01:00:09.120,90228.0,B,,放小球,,1.0,A2,305.0,202.0,2.0,,,10,6,,A1,99.0,563.0,2.0,1000.0,418,-14,453,-126,137,421,231,972,50.0,90.0,80.0,30.0,11.25,32.75,34.628384311139904,9.5,6.75,11.653862020806665,0.2541534969265621,1074.2052876429161,0,0,0,1,0,1,0,0
17.0,5.0,01:00:10.160,90254.0,A,,挑球,,1.0,A1,99.0,563.0,2.0,,,10,6,,A3,320.0,82.0,1.0,1000.0,137,421,231,972,228,125,317,125,0.0,60.0,70.0,60.0,32.5,56.00000000000001,64.74758682761852,23.25,36.0,42.85513388148496,0.2780971053427202,80.8084154033477,0,1,0,0,0,1,0,0
17.0,6.0,01:00:11.240,90281.0,B,,殺球,1.0,,A3,320.0,82.0,1.0,,,10,6,,A2,122.0,665.0,2.0,0.0,228,125,317,125,168,-7,147,1127,30.0,60.0,50.0,30.0,21.75,46.0,50.88283109261905,23.75,24.25,33.94296687091451,0.19126160095534075,899.1935275567769,0,1,0,0,1,0,0,0
17.0,7.0,01:00:11.720,90293.0,A,,擋小球,,1.0,A2,122.0,665.0,2.0,,,10,6,,B1,92.0,342.0,2.0,1000.0,168,-7,147,1127,225,42,225,42,10.0,50.0,10.0,10.0,0.25,31.25,31.25099998400051,47.75,10.25,48.83774155302434,,690.8871108943921,1,0,0,0,0,0,1,0
17.0,8.0,01:00:12.920,90323.0,B,,挑球,,,B1,92.0,342.0,2.0,,,10,6,,A4,98.0,917.0,1.0,,225,42,225,42,,,,,70.0,90.0,20.0,90.0,5.75,139.75,139.8682415704151,3.0,227.25,227.26980111752638,0.21438620395082433,55.154328932550705,0,0,1,0,,,,
17.0,9.0,01:00:14.440,90361.0,A,,長球,1.0,,A4,98.0,917.0,1.0,,,10,6,,B4,77.0,52.0,1.0,,,,,,458,334,399,248,60.0,60.0,50.0,20.0,6.0,84.0,84.2140130857092,13.75,57.99999999999999,59.607570827873865,,816.081491028929,,,,,0,1,0,0
17.0,10.0,01:00:15.200,90380.0,B,,長球,,,B4,77.0,52.0,1.0,,,10,6,,A4,85.0,894.0,1.0,1000.0,458,334,399,248,379,260,509,678,0.0,30.0,40.0,80.0,65.0,36.75,74.66968929893842,28.499999999999996,38.0,47.5,0.07452013150820387,49.8196748283246,0,1,0,0,1,0,0,0
17.0,11.0,01:00:16.760,90419.0,A,,切球,1.0,,A4,85.0,894.0,1.0,,,10,6,,A1,301.0,337.0,2.0,1000.0,379,260,509,678,488,357,512,267,40.0,40.0,30.0,0.0,24.0,31.5,39.60113634733226,18.25,20.0,27.075126961844518,,51.62363799656123,1,0,0,0,1,0,0,0
17.0,12.0,01:00:17.680,90442.0,B,,放小球,,1.0,A1,301.0,337.0,2.0,,,10,6,,A1,329.0,467.0,2.0,,488,357,512,267,,,,,70.0,80.0,30.0,80.0,9.25,12.0,15.15132007450176,39.25,42.0,57.485324214098334,0.009613920035487786,863.588443646625,1,0,0,0,,,,
17.0,13.0,01:00:18.400,90460.0,B,,掛網球,,,A1,329.0,467.0,2.0,未回擊成功,對方失誤,11,6,A,,,,,,,,,,328,178,191,996,0.0,50.0,30.0,20.0,2.5,31.25,31.34984050996113,55.75,42.0,69.80016117459901,,47.0,,,,,1,0,0,0
18.0,1.0,01:01:33.600,92340.0,A,1.0,發長球,,,B2,192.0,248.0,2.0,,,11,6,,A4,119.0,919.0,1.0,2000.0,328,178,191,996,241,138,309,138,10.0,60.0,80.0,50.0,17.75,44.0,47.4453633140268,56.99999999999999,218.75,226.0543352824714,0.11071083455962605,914.9972677554836,1,0,0,0,0,1,0,0
18.0,2.0,01:01:35.760,92394.0,B,,長球,1.0,,A4,119.0,919.0,1.0,,,11,6,,B4,69.0,37.0,1.0,1000.0,241,138,309,138,106,-103,199,1023,10.0,80.0,40.0,20.0,12.75,49.5,51.11567763416621,21.5,182.0,183.26551776043414,0.0825136352368504,85.0881895447306,0,1,0,0,1,0,0,0
18.0,3.0,01:01:36.840,92421.0,A,,切球,,,B4,69.0,37.0,1.0,,,11,6,,D2,407.0,620.0,2.0,1000.0,106,-103,199,1023,291,104,256,7,20.0,30.0,30.0,50.0,10.5,13.25,16.905990062696713,6.75,13.75,15.317473682040388,0.05343926978875699,1015.5555130075362,1,0,0,0,0,0,1,0
18.0,4.0,01:01:37.880,92447.0,B,,未擊球,,,D2,407.0,620.0,2.0,出界,對方失誤,11,7,B,,,,,14000.0,291,104,256,7,406,125,426,191,60.0,60.0,60.0,60.0,34.0,26.5,43.107423954581186,41.5,44.0,60.48346881586737,0.04014057330183514,83.86894538504703,0,0,1,0,0,1,0,0
19.0,1.0,01:01:51.040,92776.0,B,1.0,發長球,,,B2,236.0,692.0,2.0,,,11,7,,A4,283.0,14.0,1.0,2000.0,406,125,426,191,432,-228,275,961,40.0,10.0,60.0,0.0,9.0,52.74999999999999,53.51226494926187,21.0,130.0,131.68523075880606,0.17310184863253195,837.0292706948784,0,1,0,0,1,0,0,0
19.0,2.0,01:01:53.040,92826.0,A,,切球,1.0,,A4,283.0,14.0,1.0,,,11,7,,B2,373.0,635.0,2.0,0.0,432,-228,275,961,392,-14,401,-14,10.0,60.0,10.0,40.0,34.75,41.5,54.12774242474924,29.749999999999996,61.0,67.86797845818012,0.5746659899454639,107.48023074035522,1,0,0,0,0,0,0,1
19.0,3.0,01:01:53.920,92848.0,B,,擋小球,,,B2,373.0,635.0,2.0,,,11,7,,A1,327.0,363.0,2.0,1000.0,392,-14,401,-14,448,369,388,924,10.0,0.0,30.0,30.0,9.75,127.49999999999999,127.87225070358305,14.249999999999998,69.25,70.70095473188464,0.3305181538130697,1091.2424111992716,0,0,0,1,0,1,0,0
19.0,4.0,01:01:54.920,92873.0,A,,挑球,,1.0,A1,327.0,363.0,2.0,,,11,7,,B2,287.0,734.0,1.0,1000.0,448,369,388,924,401,316,429,316,30.0,40.0,40.0,40.0,1.7500000000000002,24.0,24.06371750166628,16.0,44.0,46.8187996428785,0.09945476358626569,120.65239326262865,0,1,0,0,1,0,0,0
19.0,5.0,01:01:55.640,92891.0,B,,殺球,,,B2,287.0,734.0,1.0,,,11,7,,B3,113.0,159.0,2.0,1000.0,401,316,429,316,369,111,333,1035,,,,,,,,,,,0.03403895590395131,770.0162335951106,1,0,0,0,1,0,0,0
19.0,6.0,01:01:56.280,92907.0,A,,未擊球,,,B3,113.0,159.0,2.0,落地,殺球得分,11,8,B,,,,,16000.0,369,111,333,1035,182,91,209,164,,,,,,,,,,,0.027857496719138102,67.53517601961218,1,0,0,0,0,1,0,0
20.0,1.0,01:02:12.760,93319.0,B,1.0,發長球,,,B2,235.0,689.0,2.0,,,11,8,,B4,92.0,22.0,1.0,2000.0,182,91,209,164,134,-196,242,961,,,,,,,,,,,0.08443603759322464,1017.8668871714021,0,1,0,0,1,0,0,0
20.0,2.0,01:02:14.600,93365.0,A,,長球,,,B4,92.0,22.0,1.0,,,11,8,,B4,310.0,895.0,1.0,1000.0,134,-196,242,961,282,56,327,70,,,,,,,,,,,0.2963937414993778,42.5440947723653,1,0,0,0,0,0,1,0
20.0,3.0,01:02:15.720,93393.0,B,,切球,,,B4,310.0,895.0,1.0,,,11,8,,B1,84.0,346.0,2.0,1000.0,282,56,327,70,161,352,261,1004,,,,,,,,,,,0.16833374587408195,759.5182683780555,0,0,1,0,0,1,0,0
20.0,4.0,01:02:16.760,93419.0,A,,挑球,,,B1,84.0,346.0,2.0,,,11,8,,A2,113.0,739.0,1.0,1000.0,161,352,261,1004,190,229,243,184,,,,,,,,,,,0.1631318485152424,111.60645142642964,0,1,0,0,0,1,0,0
20.0,5.0,01:02:17.320,93433.0,B,,殺球,1.0,,A2,113.0,739.0,1.0,,,11,8,,A2,215.0,208.0,2.0,0.0,190,229,243,184,225,171,91,1061,,,,,,,,,,,0.23622446951998857,1056.3001467386057,0,1,0,0,1,0,0,0
20.0,6.0,01:02:17.720,93443.0,A,,擋小球,,1.0,A2,215.0,208.0,2.0,,,11,8,,A1,131.0,574.0,2.0,1000.0,225,171,91,1061,256,138,316,84,,,,,,,,,,,0.18053046834260417,76.0,1,0,0,0,0,1,0,0
20.0,7.0,01:02:18.480,93462.0,B,,放小球,,1.0,A1,131.0,574.0,2.0,,,11,8,,A1,329.0,366.0,2.0,1000.0,256,138,316,84,402,279,271,899,,,,,,,,,,,0.1440390572032461,813.7530337885077,0,1,0,0,1,0,0,0
20.0,8.0,01:02:19.360,93484.0,A,,放小球,,1.0,A1,329.0,366.0,2.0,,,11,8,,B1,313.0,490.0,2.0,1000.0,402,279,271,899,412,145,445,35,,,,,,,,,,,0.19832296891686552,153.11433636338563,1,0,0,0,0,1,0,0
20.0,9.0,01:02:20.080,93502.0,B,,放小球,,,B1,313.0,490.0,2.0,,,11,8,,A1,337.0,420.0,2.0,0.0,412,145,445,35,426,369,431,735,,,,,,,,,,,0.23732045845227925,41.0,0,1,0,0,1,0,0,0
20.0,10.0,01:02:20.800,93520.0,A,,挑球,,1.0,A1,337.0,420.0,2.0,,,11,8,,A4,170.0,892.0,2.0,2000.0,426,369,431,735,335,310,344,310,,,,,,,,,,,0.19267272193483378,718.8525579004362,1,0,0,0,1,0,0,0
20.0,11.0,01:02:22.120,93553.0,B,,挑球,,1.0,A4,170.0,892.0,2.0,,,11,8,,D2,21.0,196.0,2.0,1000.0,335,310,344,310,75,145,209,1035,,,,,,,,,,,,1004.4082835182115,1,0,0,0,1,0,0,0
20.0,12.0,01:02:23.880,93597.0,B,,未過網,,,D2,21.0,196.0,2.0,出界,對方失誤,12,8,A,,,,,,75,145,209,1035,,,,,,,,,,,,,,,0.025656029192180824,24.20743687382041,1,0,0,0,,,,
21.0,1.0,01:02:39.880,93997.0,A,1.0,發小球,,,B2,158.0,255.0,2.0,,,12,8,,B1,264.0,588.0,2.0,,,,,,303,138,406,944,,,,,,,,,,,,1096.6284694462386,,,,,1,0,0,0
21.0,2.0,01:02:40.680,94017.0,B,,挑球,,1.0,B1,264.0,588.0,2.0,,,12,8,,B3,57.0,54.0,2.0,1000.0,303,138,406,944,168,49,243,131,,,,,,,,,,,0.15648162831463633,49.0,1,0,0,0,0,1,0,0
21.0,3.0,01:02:41.760,94044.0,A,,平球,,,B3,57.0,54.0,2.0,,,12,8,,A2,81.0,745.0,2.0,1000.0,168,49,243,131,186,28,212,1019,,,,,,,,,,,0.14856984889270097,971.1977141653496,0,1,0,0,1,0,0,0
21.0,4.0,01:02:42.280,94057.0,B,,挑球,,1.0,A2,81.0,745.0,2.0,,,12,8,,B4,90.0,45.0,1.0,1000.0,186,28,212,1019,189,-43,196,-73,,,,,,,,,,,0.10486181383134664,1060.5743726868004,1,0,0,0,0,0,0,1
21.0,5.0,01:02:43.320,94083.0,A,,殺球,,,B4,90.0,45.0,1.0,,,12,8,,B3,358.0,761.0,2.0,0.0,189,-43,196,-73,185,-58,273,1019,,,,,,,,,,,1.3047743099862137,883.1240003532913,0,0,0,1,1,0,0,0
21.0,6.0,01:02:43.920,94098.0,B,,擋小球,,,B3,358.0,761.0,2.0,,,12,8,,A1,342.0,465.0,2.0,1000.0,185,-58,273,1019,356,242,435,882,,,,,,,,,,,,108.16653826391968,1,0,0,0,1,0,0,0
21.0,7.0,01:02:44.560,94114.0,B,,掛網球,,,A1,342.0,465.0,2.0,未回擊成功,殺球得分,13,8,A,,,,,,356,242,435,882,,,,,,,,,,,,,,,,50.00999900019995,1,0,0,0,,,,
22.0,1.0,01:03:17.440,94936.0,A,1.0,發小球,,,B2,168.0,248.0,2.0,,,13,8,,A2,93.0,610.0,2.0,,,,,,,,,,,,,,,,,,,,,494.2590413942875,,,,,,,,
22.0,2.0,01:03:18.320,94958.0,B,,挑球,,1.0,A2,93.0,610.0,2.0,,,13,8,,A4,271.0,41.0,1.0,,,,,,291,28,270,63,,,,,,,,,,,,47.042533945356304,,,,,0,0,1,0
22.0,3.0,01:03:19.440,94986.0,A,,長球,1.0,,A4,271.0,41.0,1.0,,,13,8,,B3,335.0,851.0,1.0,1000.0,291,28,270,63,320,56,456,1012,,,,,,,,,,,0.13112684698413213,606.1394229053246,0,0,1,0,1,0,0,0
22.0,4.0,01:03:20.600,95015.0,B,,殺球,,,B3,335.0,851.0,1.0,,,13,8,,B3,83.0,180.0,2.0,1000.0,320,56,456,1012,299,197,338,145,,,,,,,,,,,0.6545746710651122,51.088159097779204,1,0,0,0,0,1,0,0
22.0,5.0,01:03:21.200,95030.0,A,,擋小球,,,B3,83.0,180.0,2.0,,,13,8,,B1,69.0,466.0,2.0,0.0,299,197,338,145,226,216,192,304,,,,,,,,,,,0.03651316353195257,90.78546139112804,0,1,0,0,0,1,0,0
22.0,6.0,01:03:21.920,95048.0,A,,掛網球,,,B1,69.0,466.0,2.0,未回擊成功,殺球得分,13,9,B,,,,,30000.0,226,216,192,304,438,369,376,1054,,,,,,,,,,,,798.3445371517238,0,1,0,0,0,1,0,0
23.0,1.0,01:03:51.440,95786.0,B,1.0,發長球,,,B2,229.0,701.0,2.0,,,13,9,,A4,270.0,26.0,1.0,,438,369,376,1054,,,,,,,,,,,,,,,0.14617037243496978,164.12495239907915,0,1,0,0,,,,
23.0,2.0,01:03:53.400,95835.0,A,,長球,1.0,,A4,270.0,26.0,1.0,,,13,9,,B3,356.0,863.0,1.0,,,,,,230,210,158,1109,,,,,,,,,,,,968.0960696129284,,,,,0,1,0,0
23.0,3.0,01:03:54.280,95857.0,B,,切球,,,B3,356.0,863.0,1.0,,,13,9,,A1,306.0,340.0,2.0,1000.0,230,210,158,1109,176,-80,227,-80,,,,,,,,,,,0.22354529742313972,513.2562712719641,0,1,0,0,0,0,0,1
23.0,4.0,01:03:55.200,95880.0,A,,挑球,,1.0,A1,306.0,340.0,2.0,,,13,9,,A3,138.0,866.0,1.0,1000.0,176,-80,227,-80,294,104,355,852,,,,,,,,,,,0.09794003267305969,453.467749680173,0,0,0,1,1,0,0,0
23.0,5.0,01:03:56.400,95910.0,B,,長球,1.0,,A3,138.0,866.0,1.0,,,13,9,,B4,83.0,29.0,2.0,1000.0,294,104,355,852,208,-21,250,49,,,,,,,,,,,0.09730621768417475,100.26464980241042,1,0,0,0,0,0,1,0
23.0,6.0,01:03:57.560,95939.0,A,,過渡切球,,,B4,83.0,29.0,2.0,,,13,9,,B1,322.0,597.0,2.0,1000.0,208,-21,250,49,281,70,175,861,,,,,,,,,,,0.19557607215607944,811.1405550211381,0,0,1,0,1,0,0,0
23.0,7.0,01:03:58.480,95962.0,B,,挑球,,,B1,322.0,597.0,2.0,,,13,9,,B4,78.0,40.0,2.0,1000.0,281,70,175,861,373,-7,451,-103,,,,,,,,,,,0.19726631744927972,62.369864518050704,1,0,0,0,0,0,0,1
23.0,8.0,01:03:59.720,95993.0,A,,過渡切球,,,B4,78.0,40.0,2.0,,,13,9,,A1,89.0,577.0,2.0,1000.0,373,-7,451,-103,362,91,428,1050,,,,,,,,,,,0.28096441055763627,109.16501271011697,0,0,0,1,1,0,0,0
23.0,9.0,01:04:00.760,96019.0,B,,挑球,,1.0,A1,89.0,577.0,2.0,,,13,9,,A4,262.0,36.0,1.0,2000.0,362,91,428,1050,165,322,197,273,,,,,,,,,,,0.21636658706926076,976.5336655743108,1,0,0,0,0,1,0,0
23.0,10.0,01:04:02.160,96054.0,A,,長球,1.0,,A4,262.0,36.0,1.0,,,13,9,,B2,331.0,739.0,1.0,0.0,165,322,197,273,161,316,222,972,,,,,,,,,,,,70.0,0,1,0,0,0,1,0,0
23.0,11.0,01:04:02.920,96073.0,B,,長球,,,B2,331.0,739.0,1.0,,,13,9,,A4,306.0,46.0,1.0,,161,316,222,972,,,,,,,,,,,,,,,,883.1789173208336,0,1,0,0,,,,
23.0,12.0,01:04:04.720,96118.0,A,,長球,1.0,,A4,306.0,46.0,1.0,,,13,9,,A3,83.0,850.0,1.0,,,,,,,,,,,,,,,,,,,,,996.2554893198833,,,,,,,,
23.0,13.0,01:04:05.760,96144.0,B,,長球,1.0,,A3,83.0,850.0,1.0,,,13,9,,B4,99.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,93.7709976485267,,,,,,,,
23.0,14.0,01:04:07.360,96184.0,A,,長球,,,B4,99.0,25.0,1.0,,,13,9,,A2,75.0,706.0,1.0,,,,,,178,49,157,1123,,,,,,,,,,,,965.3792001073982,,,,,1,0,0,0
23.0,15.0,01:04:08.000,96200.0,B,,擋小球,,1.0,A2,75.0,706.0,1.0,,,13,9,,B1,78.0,360.0,2.0,1000.0,178,49,157,1123,91,-126,144,-65,,,,,,,,,,,0.22521101216414793,809.830229122129,1,0,0,0,0,0,0,1
23.0,16.0,01:04:09.000,96225.0,A,,挑球,,,B1,78.0,360.0,2.0,,,13,9,,A3,59.0,857.0,2.0,1000.0,91,-126,144,-65,268,21,443,903,,,,,,,,,,,,38.28837943815329,0,0,0,1,1,0,0,0
23.0,17.0,01:04:10.160,96254.0,B,,長球,,1.0,A3,59.0,857.0,2.0,,,13,9,,B3,70.0,69.0,1.0,,268,21,443,903,,,,,,,,,,,,,,,,691.2712926196198,1,0,0,0,,,,
23.0,18.0,01:04:11.240,96281.0,A,,切球,,,B3,70.0,69.0,1.0,,,13,9,,B2,340.0,627.0,2.0,,,,,,,,,,,,,,,,,,,,,111.83022847155415,,,,,,,,
23.0,19.0,01:04:12.080,96302.0,B,,未擊球,,,B2,340.0,627.0,2.0,落地,切球質量高,14,9,A,,,,,,,,,,,,,,,,,,,,,,,,,70.09279563550022,,,,,,,,
24.0,1.0,01:04:39.880,96997.0,A,1.0,發小球,,,B2,150.0,253.0,2.0,,,14,9,,B2,353.0,618.0,2.0,,,,,,314,184,404,869,,,,,,,,,,,,964.664190275559,,,,,1,0,0,0
24.0,2.0,01:04:40.640,97016.0,B,,挑球,,,B2,353.0,618.0,2.0,,,14,9,,A3,336.0,59.0,1.0,1000.0,314,184,404,869,451,14,400,35,,,,,,,,,,,0.0560357029044876,144.91721774861674,1,0,0,0,0,0,1,0
24.0,3.0,01:04:41.840,97046.0,A,,切球,,1.0,A3,336.0,59.0,1.0,,,14,9,,B1,292.0,598.0,2.0,1000.0,451,14,400,35,336,63,378,878,,,,,,,,,,,0.31450596178769014,1039.729291690871,0,0,1,0,1,0,0,0
24.0,4.0,01:04:42.720,97068.0,B,,放小球,,,B1,292.0,598.0,2.0,,,14,9,,A1,239.0,341.0,2.0,1000.0,336,63,378,878,288,334,297,285,,,,,,,,,,,0.25612496949731395,123.00406497347964,1,0,0,0,1,0,0,0
24.0,5.0,01:04:43.720,97093.0,A,,放小球,,1.0,A1,239.0,341.0,2.0,,,14,9,,A1,299.0,466.0,2.0,1000.0,288,334,297,285,289,248,297,197,,,,,,,,,,,0.025606471960229117,954.7565134629876,1,0,0,0,0,1,0,0
24.0,6.0,01:04:44.160,97104.0,A,,掛網球,,,A1,299.0,466.0,2.0,未回擊成功,對方失誤,14,10,B,,,,,15000.0,289,248,297,197,180,84,321,936,,,,,,,,,,,0.036358556581335855,,0,1,0,0,1,0,0,0
25.0,1.0,01:04:59.240,97481.0,B,1.0,發長球,,,B4,236.0,678.0,2.0,,,14,10,,B2,121.0,6.0,1.0,2000.0,180,84,321,936,179,-73,226,-73,,,,,,,,,,,0.04778307464178317,,1,0,0,0,0,0,0,1
25.0,2.0,01:05:01.280,97532.0,A,,切球,,,B2,121.0,6.0,1.0,,,14,10,,B4,313.0,616.0,2.0,1000.0,179,-73,226,-73,285,49,359,961,,,,,,,,,,,0.09203396112305501,,0,0,0,1,1,0,0,0
25.0,3.0,01:05:02.120,97553.0,B,,挑球,,,B4,313.0,616.0,2.0,,,14,10,,B2,110.0,33.0,1.0,1000.0,285,49,359,961,211,-14,285,28,,,,,,,,,,,0.06269968101992227,,1,0,0,0,0,0,1,0
25.0,4.0,01:05:03.240,97581.0,A,,長球,,,B2,110.0,33.0,1.0,,,14,10,,B3,315.0,864.0,1.0,1000.0,211,-14,285,28,311,56,383,1069,,,,,,,,,,,0.41553098560757173,,0,0,1,0,1,0,0,0
25.0,5.0,01:05:04.320,97608.0,B,,切球,,,B3,315.0,864.0,1.0,,,14,10,,A2,316.0,275.0,2.0,0.0,311,56,383,1069,416,191,351,138,,,,,,,,,,,0.1084665847162157,,1,0,0,0,0,1,0,0
25.0,6.0,01:05:04.920,97623.0,A,,放小球,,1.0,A2,316.0,275.0,2.0,,,14,10,,B1,322.0,599.0,2.0,1000.0,416,191,351,138,362,91,355,928,,,,,,,,,,,0.18142460938056032,,0,1,0,0,1,0,0,0
25.0,7.0,01:05:05.920,97648.0,B,,挑球,,,B1,322.0,599.0,2.0,,,14,10,,A4,326.0,45.0,1.0,2000.0,362,91,355,928,447,-50,523,-126,,,,,,,,,,,0.08075270893288967,,1,0,0,0,0,0,0,1
25.0,8.0,01:05:07.200,97680.0,A,,殺球,1.0,,A4,326.0,45.0,1.0,,,14,10,,B3,336.0,747.0,2.0,0.0,447,-50,523,-126,451,-110,288,969,,,,,,,,,,,0.6747066029023282,,0,0,0,1,1,0,0,0
25.0,9.0,01:05:07.600,97690.0,B,,擋小球,,,B3,336.0,747.0,2.0,,,14,10,,A2,218.0,274.0,1.0,1000.0,451,-110,288,969,353,285,419,184,,,,,,,,,,,0.3930712403623547,,1,0,0,0,0,1,0,0
25.0,10.0,01:05:08.440,97711.0,A,,撲球,,,A2,218.0,274.0,1.0,,,14,10,,A2,127.0,725.0,2.0,0.0,353,285,419,184,261,210,266,980,,,,,,,,,,,0.3655769412859624,,0,1,0,0,1,0,0,0
25.0,11.0,01:05:08.960,97724.0,B,,防守回挑,,1.0,A2,127.0,725.0,2.0,,,14,10,,B4,162.0,38.0,1.0,2000.0,261,210,266,980,230,-73,261,-133,,,,,,,,,,,0.02514402955419481,,1,0,0,0,0,0,0,1
25.0,12.0,01:05:10.360,97759.0,A,,長球,,,B4,162.0,38.0,1.0,,,14,10,,A3,138.0,875.0,1.0,1000.0,230,-73,261,-133,248,77,206,1094,,,,,,,,,,,0.38918022817198716,,0,0,0,1,1,0,0,0
25.0,13.0,01:05:11.480,97787.0,B,,切球,1.0,,A3,138.0,875.0,1.0,,,14,10,,B2,113.0,297.0,2.0,1000.0,248,77,206,1094,212,304,233,267,,,,,,,,,,,0.03132491021535417,,1,0,0,0,0,1,0,0
25.0,14.0,01:05:12.480,97812.0,A,,放小球,,,B2,113.0,297.0,2.0,,,14,10,,A2,82.0,611.0,2.0,1000.0,212,304,233,267,238,178,190,936,,,,,,,,,,,0.24673377465510385,,0,1,0,0,1,0,0,0
25.0,15.0,01:05:13.520,97838.0,B,,挑球,,1.0,A2,82.0,611.0,2.0,,,14,10,,B4,61.0,31.0,1.0,2000.0,238,178,190,936,138,-126,204,-36,,,,,,,,,,,0.06882667441560075,,1,0,0,0,0,0,0,1
25.0,16.0,01:05:15.000,97875.0,A,,長球,,,B4,61.0,31.0,1.0,,,14,10,,A3,69.0,881.0,1.0,1000.0,138,-126,204,-36,241,111,40,1148,,,,,,,,,,,0.25079274311670186,,0,0,0,1,0,1,0,0
25.0,17.0,01:05:16.520,97913.0,B,,殺球,1.0,,A3,69.0,881.0,1.0,,,14,10,,B3,77.0,168.0,2.0,1000.0,241,111,40,1148,209,158,285,158,,,,,,,,,,,0.1141402645870422,,0,1,0,0,0,1,0,0
25.0,18.0,01:05:17.040,97926.0,A,,擋小球,,,B3,77.0,168.0,2.0,,,14,10,,A1,74.0,584.0,2.0,1000.0,209,158,285,158,180,111,145,924,,,,,,,,,,,0.35285266046892716,,0,1,0,0,1,0,0,0
25.0,19.0,01:05:18.080,97952.0,B,,挑球,,1.0,A1,74.0,584.0,2.0,,,14,10,,A4,283.0,47.0,1.0,1000.0,180,111,145,924,373,-88,435,-228,,,,,,,,,,,,,1,0,0,0,0,0,0,1
25.0,20.0,01:05:19.320,97983.0,A,,長球,1.0,,A4,283.0,47.0,1.0,,,14,10,,B4,215.0,911.0,1.0,,373,-88,435,-228,,,,,,,,,,,,,,,0.21787209550559702,,0,0,0,1,,,,
25.0,21.0,01:05:21.200,98030.0,B,,切球,,,B4,215.0,911.0,1.0,,,14,10,,A2,350.0,302.0,2.0,,,,,,220,-14,261,-14,,,,,,,,,,,,,,,,,0,0,0,1
25.0,22.0,01:05:21.960,98049.0,A,,挑球,,1.0,A2,350.0,302.0,2.0,,,14,10,,A3,118.0,863.0,1.0,2000.0,220,-14,261,-14,188,398,318,1105,,,,,,,,,,,,,0,0,0,1,0,1,0,0
25.0,23.0,01:05:23.200,98080.0,B,,長球,1.0,,A3,118.0,863.0,1.0,,,14,10,,B3,89.0,67.0,1.0,,188,398,318,1105,,,,,,,,,,,,,,,0.14581237944701403,,0,1,0,0,,,,
25.0,24.0,01:05:24.240,98106.0,A,,長球,,,B3,89.0,67.0,1.0,,,14,10,,B3,345.0,878.0,2.0,,,,,,349,223,443,1223,,,,,,,,,,,,,,,,,0,1,0,0
