hit_direct,hit_distance,hit_height,landing_direct,landing_distance,landing_height,x_direct,x_distance,y_direct,y_distance,velocity,ball_type
2,2,0,2,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,9.755,unknown
4,2,0,0,2,0,0,0,0,0,2.451,unknown
4,2,0,0,2,0,0,0,0,0,2.89,unknown
4,2,0,0,2,0,0,0,0,0,0.595,unknown
4,2,0,0,2,0,0,0,0,0,0.248,unknown
4,2,0,0,2,0,0,0,0,0,4.624,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,2.068,unknown
4,2,0,0,2,0,0,0,0,0,0.7709999999999999,unknown
4,2,0,0,2,0,0,0,0,0,6.029,unknown
4,2,0,0,2,0,0,0,0,0,0.94,unknown
4,2,0,0,2,0,0,0,0,0,0.595,unknown
4,2,0,0,2,0,0,0,0,0,0.841,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.284,unknown
4,2,0,0,2,0,0,0,0,0,0.201,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,7.117999999999999,unknown
4,2,0,0,2,0,0,0,0,0,16.683,unknown
4,2,0,0,2,0,0,0,0,0,12.337,unknown
4,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,2,2,0,0,0,0,0,0.22,unknown
2,2,0,0,2,0,0,0,0,0,0.075,unknown
4,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,2,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.284,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,2.616,unknown
4,2,0,0,2,0,0,0,0,0,2.312,unknown
4,2,0,0,2,0,0,0,0,0,1.88,unknown
4,2,0,0,2,0,0,0,0,0,0.145,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,0.925,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.385,unknown
3,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.595,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,0.308,unknown
4,2,0,2,3,0,0,0,0,0,1.541,unknown
2,3,0,2,2,0,0,0,0,0,2.023,unknown
2,2,0,0,2,0,0,0,0,0,15.134,unknown
4,2,0,2,2,0,0,0,0,0,0.636,unknown
2,2,0,1,2,0,0,0,0,0,16.442999999999998,unknown
3,2,0,0,2,0,0,0,0,0,18.04,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,5.17,unknown
4,2,0,0,2,0,0,0,0,0,3.468,unknown
4,2,0,0,2,0,0,0,0,0,4.162,unknown
4,2,0,1,2,0,0,0,0,0,0.731,unknown
3,2,0,0,2,0,0,0,0,0,0.795,unknown
4,2,0,0,2,0,0,0,0,0,1.156,unknown
4,2,0,1,2,0,0,0,0,0,2.659,unknown
3,2,0,0,2,0,0,0,0,0,5.382999999999999,unknown
4,2,0,0,2,0,0,0,0,0,0.467,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,3.089,unknown
4,2,0,0,2,0,0,0,0,0,0.327,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,1.271,unknown
4,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,0.45,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.219,unknown
4,2,0,0,2,0,0,0,0,0,3.335,unknown
4,2,0,0,2,0,0,0,0,0,31.02,unknown
4,2,0,0,2,0,0,0,0,0,13.174000000000001,unknown
4,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,1,1,0,0,0,0,0,6.7989999999999995,unknown
3,1,0,0,2,0,0,0,0,0,8.901,unknown
4,2,0,0,2,0,0,0,0,0,5.47,unknown
4,2,0,0,2,0,0,0,0,0,0.925,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,2.244,unknown
3,2,0,0,2,0,0,0,0,0,0.187,unknown
4,2,0,1,2,0,0,0,0,0,4.638,unknown
3,2,0,0,2,0,0,0,0,0,5.702000000000001,unknown
4,2,0,0,2,0,0,0,0,0,0.841,unknown
4,2,0,0,2,0,0,0,0,0,0.545,unknown
4,2,0,1,2,0,0,0,0,0,0.462,unknown
3,2,0,0,2,0,0,0,0,0,0.409,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,0.35600000000000004,unknown
4,2,0,0,2,0,0,0,0,0,0.975,unknown
4,2,0,0,2,0,0,0,0,0,1.6669999999999998,unknown
4,2,0,0,2,0,0,0,0,0,1.962,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,6.843,unknown
4,2,0,0,2,0,0,0,0,0,2.59,unknown
4,2,0,0,2,0,0,0,0,0,1.125,unknown
4,2,0,0,2,0,0,0,0,0,0.925,unknown
4,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,0.6890000000000001,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,1.047,unknown
4,2,0,0,2,0,0,0,0,0,1.31,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,10.862,unknown
4,2,0,0,2,0,0,0,0,0,16.903,unknown
4,2,0,0,2,0,0,0,0,0,15.125,unknown
4,2,0,0,2,0,0,0,0,0,0.727,unknown
4,2,0,1,2,0,0,0,0,0,0.272,unknown
4,2,0,0,2,0,0,0,0,0,13.921,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.073,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,2.068,unknown
3,2,0,1,2,0,0,0,0,0,1.88,unknown
3,2,0,1,2,0,0,0,0,0,1.462,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,2.778,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,1.516,unknown
4,2,0,0,2,0,0,0,0,0,1.3869999999999998,unknown
4,2,0,0,2,0,0,0,0,0,0.654,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,1.034,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.09,unknown
4,2,0,0,2,0,0,0,0,0,1.271,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.35600000000000004,unknown
3,2,0,0,2,0,0,0,0,0,1.915,unknown
4,2,0,0,2,0,0,0,0,0,3.863,unknown
4,2,0,1,2,0,0,0,0,0,0.304,unknown
3,2,0,0,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,0.185,unknown
3,2,0,1,2,0,0,0,0,0,1.219,unknown
3,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,0.436,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.727,unknown
3,2,0,1,2,0,0,0,0,0,0.685,unknown
3,2,0,1,2,0,0,0,0,0,0.40700000000000003,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,1.189,unknown
4,2,0,0,2,0,0,0,0,0,5.17,unknown
4,2,0,0,2,0,0,0,0,0,1.156,unknown
4,2,0,2,2,0,0,0,0,0,0.94,unknown
2,2,0,0,2,0,0,0,0,0,0.925,unknown
2,2,0,2,1,0,0,0,0,0,0.0,unknown
2,1,0,0,2,0,0,0,0,0,0.654,unknown
4,2,0,2,2,0,0,0,0,0,0.462,unknown
4,2,0,1,2,0,0,0,0,0,0.297,unknown
3,2,0,0,2,0,0,0,0,0,0.385,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,0.174,unknown
4,2,0,0,2,0,0,0,0,0,0.165,unknown
4,2,0,1,2,0,0,0,0,0,0.409,unknown
3,2,0,1,2,0,0,0,0,0,0.11599999999999999,unknown
3,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.145,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,0.402,unknown
4,2,0,0,2,0,0,0,0,0,1.965,unknown
4,2,0,1,2,0,0,0,0,0,1.4669999999999999,unknown
3,2,0,0,2,0,0,0,0,0,1.7790000000000001,unknown
4,2,0,0,2,0,0,0,0,0,0.35600000000000004,unknown
4,2,0,0,2,0,0,0,0,0,0.385,unknown
4,2,0,1,2,0,0,0,0,0,4.716,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,0.142,unknown
4,2,0,2,2,0,0,0,0,0,0.193,unknown
2,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,0,2,0,0,0,0,0,0.545,unknown
4,2,0,0,2,0,0,0,0,0,0.654,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
2,2,0,2,2,0,0,0,0,0,0.462,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,2,2,0,0,0,0,0,1.516,unknown
2,2,0,1,2,0,0,0,0,0,1.006,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,0.154,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,2.696,unknown
4,2,0,0,2,0,0,0,0,0,2.115,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.308,unknown
3,2,0,0,2,0,0,0,0,0,22.561999999999998,unknown
4,2,0,0,2,0,0,0,0,0,4.6,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,19.702,unknown
4,2,0,0,2,0,0,0,0,0,8.054,unknown
4,2,0,0,2,0,0,0,0,0,5.773,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,4.98,unknown
3,2,0,0,2,0,0,0,0,0,0.159,unknown
4,2,0,1,2,0,0,0,0,0,0.308,unknown
4,2,0,1,2,0,0,0,0,0,1.045,unknown
3,2,0,0,2,0,0,0,0,0,1.329,unknown
4,2,0,2,2,0,0,0,0,0,0.0,unknown
2,2,0,1,2,0,0,0,0,0,1.8030000000000002,unknown
4,2,0,0,2,0,0,0,0,0,5.885,unknown
4,2,0,0,2,0,0,0,0,0,0.665,unknown
4,2,0,0,2,0,0,0,0,0,0.22,unknown
4,2,0,0,2,0,0,0,0,0,0.308,unknown
4,2,0,0,2,0,0,0,0,0,0.6609999999999999,unknown
4,2,0,0,2,0,0,0,0,0,2.49,unknown
4,2,0,0,2,0,0,0,0,0,0.252,unknown
4,2,0,0,2,0,0,0,0,0,0.385,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,0,2,0,0,0,0,0,0.39799999999999996,unknown
4,2,0,0,2,0,0,0,0,0,0.925,unknown
4,2,0,0,2,0,0,0,0,0,1.88,unknown
4,2,0,0,2,0,0,0,0,0,18.891,unknown
4,2,0,0,2,0,0,0,0,0,5.945,unknown
4,2,0,1,2,0,0,0,0,0,9.261000000000001,unknown
3,2,0,0,2,0,0,0,0,0,0.636,unknown
4,2,0,1,2,0,0,0,0,0,0.667,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,3.534,unknown
3,2,0,1,2,0,0,0,0,0,0.0,unknown
3,2,0,1,2,0,0,0,0,0,0.145,unknown
3,2,0,0,2,0,0,0,0,0,11.222000000000001,unknown
4,2,0,0,2,0,0,0,0,0,9.901,unknown
4,2,0,0,2,0,0,0,0,0,0.42,unknown
4,2,0,0,2,0,0,0,0,0,0.113,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
4,2,0,0,2,0,0,0,0,0,0.185,unknown
4,2,0,0,2,0,0,0,0,0,8.324,unknown
4,2,0,0,2,0,0,0,0,0,4.1160000000000005,unknown
4,2,0,1,2,0,0,0,0,0,0.595,unknown
3,2,0,0,2,0,0,0,0,0,0.6609999999999999,unknown
4,2,0,0,2,0,0,0,0,0,0.654,unknown
4,2,0,0,2,0,0,0,0,0,1.308,unknown
4,2,0,0,2,0,0,0,0,0,0.462,unknown
4,2,0,0,2,0,0,0,0,0,2.075,unknown
4,2,0,0,2,0,0,0,0,0,10.612,unknown
4,2,0,0,2,0,0,0,0,0,13.16,unknown
4,2,0,0,2,0,0,0,0,0,1.618,unknown
4,2,0,0,2,0,0,0,0,0,0.0,unknown
