frame,top_x,top_y,bot_x,bot_y
20031,291,77,120,1141
20032,287,77,125,1151
20033,273,77,131,1116
20034,264,63,139,1112
20035,253,42,154,1080
20036,250,104,163,1091
20037,238,111,166,1083
20038,236,111,168,1072
20039,240,104,173,1109
20040,245,118,174,1072
20041,245,77,174,1076
20042,242,77,176,1072
20043,246,84,189,1054
20044,249,70,204,1069
20045,249,63,214,1008
20046,248,77,235,956
20047,248,84,260,912
20048,257,70,268,903
20049,248,70,274,924
20050,260,56,272,912
20051,263,125,274,878
20052,257,77,269,907
20053,265,70,276,899
20054,277,70,286,903
20055,288,-103,291,891
20056,295,-110,303,924
20057,306,-110,322,932
20058,305,-73,335,920
20059,339,42,356,965
20060,337,42,374,948
20061,342,70,389,932
20062,338,70,391,928
20063,326,56,414,936
20064,326,42,418,928
20065,315,28,413,907
20066,312,56,412,928
20067,298,56,421,928
20068,289,91,413,936
20069,266,131,415,924
20070,252,171,423,916
20071,246,184,420,932
20072,231,164,423,903
20073,230,178,423,924
20074,223,158,427,887
20075,222,197,427,891
20076,229,260,430,878
20077,222,248,430,852
20078,215,125,430,844
20079,211,223,440,830
20080,210,197,441,839
20081,217,197,440,830
20082,214,210,439,826
20083,215,191,438,830
20084,212,279,438,826
20085,201,158,438,848
20086,189,158,438,852
20087,196,260,440,835
20088,180,229,441,830
20089,169,291,444,795
20090,168,310,446,808
20091,160,316,444,786
20092,150,340,440,799
20093,134,328,442,795
20094,134,346,443,799
20095,135,369,444,790
20096,138,375,450,786
20097,136,369,448,759
20098,131,375,449,768
20099,122,340,455,726
20100,127,346,454,740
20101,135,381,467,740
20102,138,363,468,683
20103,136,375,471,698
20104,139,398,475,712
20105,137,404,481,721
20106,138,392,480,735
20107,129,363,487,702
20108,132,375,495,698
20109,124,346,492,717
20110,118,346,490,745
20111,104,322,495,693
20112,95,340,497,683
20683,344,151,393,1182
20684,333,118,393,1182
20685,333,151,397,1179
20686,334,158,395,1172
20687,329,158,394,1203
20688,331,151,420,1281
20689,343,178,390,1193
20690,344,164,393,1196
20691,345,164,390,1199
20692,333,125,417,1255
20693,352,158,419,1186
20694,346,77,412,1182
20695,358,91,418,1162
20696,357,97,418,1162
20697,358,131,412,1179
20698,351,125,396,1213
20699,364,171,394,1210
20700,359,138,399,1213
20701,354,145,397,1226
20702,356,131,397,1199
20703,360,131,401,1203
20704,360,118,404,1210
20705,359,118,396,1196
20706,365,131,396,1189
20707,362,111,401,1151
20708,372,171,397,1169
20709,367,111,391,1127
20710,389,158,395,1102
20711,367,111,394,1083
20712,362,164,386,1057
20713,373,145,385,1069
20714,372,111,380,1042
20715,382,151,373,1061
20716,390,131,373,1065
20717,394,151,371,1076
20718,403,184,373,1050
20719,393,229,367,1046
20720,413,191,360,1016
20721,417,178,356,1012
20722,475,267,351,1008
20723,476,254,348,1004
20724,396,145,348,1004
20725,403,84,344,1023
20726,400,77,342,992
20727,402,125,343,1000
20728,401,118,345,996
20729,409,164,345,1000
20730,410,158,350,1004
20731,408,158,346,1004
20732,398,131,344,972
20733,395,111,351,940
20734,392,111,356,940
20735,388,91,362,984
20736,392,158,368,1019
20737,386,131,383,1031
20738,385,131,400,1031
20739,397,91,405,1039
20740,390,131,409,1027
20741,396,63,416,1035
20742,396,84,442,1080
20743,412,164,421,1050
20744,398,91,428,1091
20745,408,145,437,1109
20746,388,111,445,1127
20747,407,178,445,1148
20748,403,145,442,1155
20749,409,184,448,1158
20750,404,111,438,1172
20751,401,118,445,1134
20752,401,111,442,1127
20753,386,97,440,1137
20754,381,138,443,1130
20755,371,125,438,1151
20756,373,118,438,1123
20757,367,111,428,1098
20758,367,104,423,1080
20759,369,111,414,1054
20760,304,171,409,1057
20761,291,184,392,1042
20762,276,164,376,1012
20763,263,158,353,1042
20764,258,158,335,1035
20765,157,164,327,1012
20766,231,151,321,1031
20767,225,184,319,1023
20768,228,223,322,1023
20769,225,203,322,1012
20770,223,191,323,1023
20771,221,223,321,980
20772,226,229,312,980
20773,221,210,312,948
20774,222,197,302,936
20775,217,151,296,924
20776,224,184,283,944
20777,221,164,277,928
20778,223,184,268,907
20779,222,151,259,891
20780,227,158,245,869
20781,222,164,244,861
20782,218,97,227,874
20783,219,125,223,852
20784,200,7,211,839
20785,213,77,206,817
20786,221,151,202,822
20787,198,42,200,822
20788,219,184,192,852
20789,194,111,188,826
20790,198,118,198,835
20791,192,131,191,826
20792,189,151,194,835
20793,189,197,195,826
20794,170,49,195,799
20795,173,171,204,808
20796,170,158,203,786
20797,160,131,206,808
20798,167,158,210,817
20799,165,184,210,830
20800,157,125,211,869
20801,158,125,211,826
20802,165,145,211,817
20803,160,164,212,817
20804,158,131,224,786
20805,152,184,233,799
20806,163,184,239,790
20807,162,191,250,822
20808,174,223,256,852
20809,170,171,269,848
20810,173,171,283,835
20811,172,197,264,882
20812,163,197,265,887
20813,162,235,267,874
20814,161,138,265,891
20815,156,197,270,861
20816,160,138,274,874
20817,162,158,281,835
20818,168,216,280,835
20819,173,197,336,895
20820,175,151,330,878
20821,175,151,328,882
20822,202,267,333,895
20823,192,191,331,861
20824,199,125,335,852
20825,204,131,330,878
20826,213,197,337,891
20827,220,229,333,878
22311,244,387,159,861
22312,254,328,130,844
22313,261,346,133,844
22314,268,310,160,891
22315,274,334,134,822
22316,270,322,138,856
22317,279,375,140,856
22318,281,328,166,891
22319,290,279,166,878
22320,297,285,164,895
22321,297,267,163,887
22322,306,363,161,912
22323,307,291,165,895
22324,295,254,166,895
22325,296,242,167,895
22326,287,248,168,907
22327,296,291,171,874
22328,296,235,166,874
22329,297,297,176,861
22330,301,248,170,874
22331,304,242,180,878
22332,299,248,184,887
22333,298,248,193,899
22334,301,248,198,936
22335,299,285,208,932
22336,303,291,213,940
22337,342,91,216,961
22338,353,131,220,976
22339,304,267,230,980
22340,308,223,229,980
22341,310,178,224,980
22342,319,171,227,980
22343,322,164,232,984
22344,324,191,227,988
22345,336,178,230,984
22346,337,184,227,965
22347,352,164,231,1000
22348,360,203,219,940
22349,357,184,222,956
22350,368,178,232,972
22351,357,178,229,956
22352,377,210,234,972
22353,363,151,233,969
22354,376,151,230,992
22355,374,171,231,988
22356,374,178,270,1023
22357,372,158,230,1000
22358,363,97,231,972
22359,369,111,232,952
22360,371,118,234,956
22361,373,158,237,961
22362,372,131,247,980
22363,366,151,246,976
22364,374,171,248,976
22365,371,151,252,980
22366,370,138,262,1035
22367,372,145,262,1008
22368,381,151,260,1000
22369,387,91,261,1004
22370,384,70,260,1008
22371,384,63,256,1008
22372,385,111,255,1016
22373,396,125,253,1004
22374,402,56,253,1000
22375,409,118,259,1004
22376,417,91,259,996
22377,430,104,260,996
22378,430,145,258,996
22379,446,125,259,1000
22380,429,104,258,996
22381,430,111,258,996
22382,461,197,254,996
22383,468,97,254,992
22384,465,104,254,988
22385,467,70,257,980
22386,465,118,257,984
22387,457,145,258,972
22388,464,84,254,1012
22389,466,125,262,996
22390,460,42,261,972
22391,442,97,253,972
22392,454,84,253,976
22393,461,91,254,972
22394,461,77,255,969
22395,460,77,255,965
22396,458,63,253,961
22397,458,70,254,961
22398,454,70,255,956
22399,454,49,257,976
22400,461,56,256,944
22401,453,63,256,940
22402,425,125,264,920
22403,470,70,263,928
22404,466,111,263,899
22405,461,104,263,928
22406,462,158,264,928
22407,453,56,263,916
22408,465,104,263,920
22409,465,84,263,912
22410,465,97,264,907
22411,462,84,260,907
22412,461,77,261,907
22413,457,91,260,899
22414,457,131,262,903
22415,453,145,264,928
22416,449,91,263,924
22417,445,118,271,920
22418,439,131,260,924
22419,436,118,267,924
22420,423,138,267,928
22421,427,118,267,924
22422,426,131,266,924
22423,428,125,267,928
22424,420,164,266,903
22425,422,158,259,928
22426,424,131,260,928
22427,420,164,260,928
22428,428,111,259,924
22429,423,164,266,928
22430,411,111,266,928
22431,419,171,266,928
22432,422,171,267,936
22433,420,145,269,961
22434,420,138,268,936
22435,422,77,261,903
22436,425,158,270,940
22437,411,171,270,903
22438,412,138,271,940
22439,424,158,271,940
22440,411,131,271,940
22441,411,131,271,936
22442,424,151,272,940
22443,415,125,270,936
22444,432,131,271,940
22445,428,131,263,940
22446,427,131,263,940
22447,419,97,263,940
22448,419,171,263,940
22449,420,125,264,903
22450,422,171,264,928
22451,419,158,265,928
22452,420,145,265,928
22453,419,131,264,928
22454,417,178,265,940
22455,419,171,265,903
22456,418,145,265,928
22457,424,158,265,940
22458,423,145,266,936
22459,422,171,266,903
22460,424,104,264,936
22461,422,164,264,940
22462,421,158,264,940
22463,424,145,265,936
22464,423,145,263,936
22465,425,138,272,940
22466,423,131,266,940
22467,421,118,265,940
22468,422,178,265,940
22469,426,111,266,944
22470,423,151,263,940
22471,420,125,264,940
22472,421,158,271,936
22473,424,145,263,940
22474,421,164,271,936
22475,418,178,271,940
22476,423,171,272,936
22477,418,164,265,936
22478,424,138,266,936
22479,427,131,267,936
22480,420,178,267,940
22481,422,158,266,936
22482,423,164,266,940
22483,420,118,264,940
22484,418,171,263,940
22485,420,164,264,940
22486,420,125,264,936
22487,420,158,264,936
22488,422,164,264,940
22489,422,164,264,940
22490,424,151,264,940
22970,335,210,178,988
22971,327,223,181,992
22972,325,178,182,992
22973,326,223,182,992
22974,324,164,183,988
22975,332,223,183,992
22976,324,191,178,988
22977,337,229,177,965
22978,332,216,179,992
22979,326,210,182,988
22980,326,164,183,992
22981,333,223,183,984
22982,333,210,183,996
22983,325,223,183,1000
22984,325,235,190,992
22985,334,223,184,1019
22986,325,223,182,1012
22987,324,229,192,1023
22988,324,229,192,1057
22989,331,235,188,1046
22990,324,216,183,1091
22991,325,216,189,1105
22992,326,210,184,1094
22993,330,223,180,1109
22994,324,229,182,1116
22995,321,171,186,1123
22996,321,229,180,1094
22997,331,223,173,1116
22998,327,197,168,1144
22999,331,164,159,1196
23000,324,138,150,1158
23001,317,158,139,1148
23002,319,158,126,1130
23003,317,145,112,1151
23004,317,97,107,1172
23005,314,104,98,1182
23006,307,118,94,1206
23007,312,125,89,1213
23008,308,97,87,1239
23009,306,118,90,1252
23010,309,97,88,1239
23011,303,63,90,1236
23012,308,111,90,1236
23013,306,77,90,1236
23014,304,63,90,1236
23015,307,77,90,1236
23016,309,84,90,1236
23017,315,70,90,1236
23018,306,63,90,1236
23019,308,63,90,1236
23020,315,151,90,1236
23021,317,131,90,1236
23022,303,56,90,1236
23023,314,111,90,1236
23024,303,91,90,1236
23025,303,-7,90,1137
23026,302,49,63,1196
23027,297,35,56,1162
23028,308,28,56,1148
23029,311,97,42,1144
23030,308,49,45,1155
23031,313,56,51,1189
23032,312,63,53,1179
23033,307,77,56,1213
23034,309,145,53,1210
23035,309,138,51,1193
23036,308,138,51,1179
23037,301,138,61,1193
23038,252,-110,62,1179
23039,299,118,74,1141
23040,297,111,88,1123
23041,281,14,94,1105
23042,277,63,108,1102
23043,261,7,114,1087
23044,251,91,116,1069
23045,232,70,123,1105
23046,235,111,122,1076
23047,232,70,120,1027
23048,235,131,128,1012
23049,229,84,137,988
23050,249,118,152,988
23051,240,77,157,1004
23052,248,84,157,969
23053,248,138,158,976
23054,249,49,166,996
23055,252,91,165,1000
23056,256,97,167,996
23057,269,91,171,972
23058,276,125,172,969
23059,282,63,190,1035
23060,299,63,195,1023
23061,306,104,216,1054
23062,308,97,220,1012
23063,313,125,229,1031
23064,315,138,242,1057
23065,309,97,244,1072
23066,317,84,238,1083
23067,313,118,243,1102
23068,313,97,243,1065
23069,324,158,247,1057
23070,316,125,256,1072
23071,324,111,265,1087
23072,326,97,270,1083
23073,321,42,275,1123
23074,333,84,291,1098
23075,339,97,294,1119
23076,351,70,299,1137
23077,345,125,302,1144
23078,347,118,310,1165
23079,358,164,305,1176
23080,349,97,307,1134
23081,363,158,311,1165
23082,354,184,311,1162
23083,357,111,310,1148
23084,363,151,308,1151
23085,357,104,308,1137
23086,349,104,307,1116
23087,379,111,305,1076
23088,358,84,299,1076
23089,354,131,292,1080
23090,354,125,281,1083
23091,367,151,280,1094
23092,375,151,280,1091
23093,380,145,282,1094
23094,387,151,283,1057
23095,398,138,295,1054
23096,416,84,311,1023
23097,415,138,322,1004
23098,422,125,341,988
23099,429,111,370,956
23100,419,184,375,992
23101,423,210,389,976
23102,421,191,386,961
23103,409,158,390,984
23104,412,158,388,980
23105,419,171,393,952
23106,413,111,395,944
23107,416,125,395,944
23108,412,118,432,835
23109,404,118,403,928
23110,395,118,409,899
23111,396,131,403,912
23112,392,216,422,848
23113,389,171,394,895
23114,388,191,390,878
23115,377,158,385,944
23116,376,145,367,895
23117,375,145,362,916
23118,367,104,349,912
23119,356,84,345,944
23120,341,63,337,944
23121,348,138,341,948
23122,345,125,331,928
23123,341,158,332,952
23124,328,118,332,936
23125,325,145,325,916
23126,308,21,315,916
23127,309,91,306,924
23128,298,70,282,899
23129,298,203,269,916
23130,291,191,252,920
23131,287,164,240,984
23132,288,184,238,988
23133,287,357,238,972
23134,287,304,234,1000
23135,273,260,240,972
23136,278,267,234,961
23137,273,260,235,965
23138,274,242,224,972
23139,284,285,223,1004
23140,272,248,220,992
23141,279,235,221,980
23142,269,235,225,1004
23143,272,254,218,969
23144,273,210,211,996
23145,286,164,204,1008
23146,293,164,206,1031
23147,288,164,196,1027
23148,291,145,198,1039
23149,293,145,202,1035
23150,303,184,209,1094
23151,290,184,187,1072
23152,292,178,181,1094
23153,296,158,169,1098
23154,298,158,156,1057
23155,298,158,147,1012
23156,299,158,178,1098
23157,301,145,181,1112
23158,301,131,113,1057
23159,304,131,107,1000
23160,311,131,105,1042
23161,315,145,103,1076
23162,325,158,193,1098
23163,325,171,111,1179
23164,323,125,120,1239
23165,321,171,120,1239
23166,320,125,119,1229
23167,317,118,119,1229
23168,313,111,119,1229
23169,311,131,115,1268
23170,275,63,129,1236
23171,268,118,131,1242
23172,242,49,134,1199
23173,233,77,149,1223
23174,226,56,152,1206
23175,217,56,154,1213
23176,215,49,152,1219
23177,221,70,152,1203
23178,228,145,154,1203
23179,211,91,157,1199
23180,217,42,156,1206
23181,212,84,155,1172
23182,200,21,166,1151
23183,202,35,164,1141
23184,189,-14,169,1127
23185,176,-65,171,1123
23186,148,-126,171,1112
23187,148,-110,180,1105
23188,157,-43,189,1112
23189,148,-110,185,1091
23190,142,-28,186,1091
23191,153,-28,195,1087
23192,150,-7,194,1105
23193,151,-28,190,1057
23194,159,7,192,1046
23195,142,-65,196,1091
23196,146,14,199,1054
23197,137,-43,194,1054
23198,128,-73,194,1046
23199,128,-58,199,1046
23200,90,-58,197,1057
23201,91,-36,199,1046
23202,40,-618,200,1050
23203,82,-50,193,1016
23204,92,-58,194,1012
23205,87,-88,199,1031
23206,88,-88,200,1027
23207,88,-95,200,980
23208,87,-80,204,988
23209,78,-58,208,969
23210,76,-58,211,940
23211,66,-43,216,976
23212,64,-28,217,969
23213,41,-88,217,965
23214,59,-65,229,1000
23215,64,-21,228,969
23216,10,-110,235,969
23217,61,-58,239,965
23218,58,-50,239,928
23219,53,-58,236,932
23220,54,-73,236,952
23221,46,-50,235,907
23222,41,-88,239,912
23223,12,-58,243,916
23224,3,-88,239,948
23225,33,-103,243,948
23226,36,-88,243,916
23227,-21,-149,239,916
23228,-25,-149,247,932
23229,-25,-149,249,961
23230,-25,-149,242,932
23231,-25,-149,243,936
23232,-25,-149,244,907
23233,-25,-149,254,907
23234,-25,-149,255,907
23235,-25,-149,269,878
23236,-25,-149,280,861
23237,-25,-149,298,928
23238,-25,-149,295,912
23239,-25,-149,298,944
23240,-25,-149,302,952
23241,-25,-149,304,928
23242,-25,-149,303,940
23243,-25,-149,305,944
23244,-25,-149,305,948
23245,-25,-149,305,944
23246,-25,-149,307,944
23247,-25,-149,307,940
23248,-25,-149,310,903
23249,-25,-149,308,936
23250,-25,-149,319,912
23251,-25,-149,354,952
23252,-25,-149,359,976
23253,-25,-149,360,980
23254,-25,-149,348,961
23255,-25,-149,360,948
23256,-25,-149,361,944
23257,-25,-149,360,948
23258,-25,-149,357,944
23259,-25,-149,355,969
23260,-25,-149,357,969
23261,-25,-149,359,965
23262,-25,-149,364,976
23263,-25,-149,366,948
23264,-25,-149,373,956
23265,-25,-149,376,936
23266,-25,-149,384,912
23513,275,184,389,1000
23514,275,223,390,972
23515,282,178,391,952
23516,274,178,386,956
23517,280,178,391,956
23518,281,191,386,969
23519,271,191,388,948
23520,285,178,388,980
23521,284,223,384,984
23522,285,203,384,972
23523,284,223,392,980
23524,275,197,392,1016
23525,275,203,394,1016
23526,285,203,396,1019
23527,276,203,397,1019
23528,278,203,390,1046
23529,276,203,386,1042
23530,286,203,384,1072
23531,272,197,382,1091
23532,271,184,381,1069
23533,270,184,386,1080
23534,281,184,387,1087
23535,276,184,387,1083
23536,280,184,389,1098
23537,280,184,393,1119
23538,277,184,402,1155
23539,280,178,408,1127
23540,281,184,409,1148
23541,274,223,412,1155
23542,277,171,412,1179
23543,276,171,420,1186
23544,277,171,419,1213
23545,280,216,418,1219
23546,285,203,418,1219
23547,285,210,418,1219
23548,296,203,418,1219
23549,296,151,418,1219
23550,292,145,418,1219
23551,302,118,418,1219
23552,313,111,418,1219
23553,328,164,418,1219
23554,329,97,420,1210
23555,333,118,420,1210
23556,338,118,421,1223
23557,339,158,422,1186
23558,341,151,423,1182
23559,341,151,423,1182
23560,343,145,420,1213
23561,344,145,420,1196
23562,345,145,418,1199
23563,340,151,417,1196
23564,339,171,417,1196
23565,350,178,410,1172
23566,350,111,419,1210
23567,350,125,420,1206
23568,355,118,402,1179
23569,363,125,414,1216
23570,359,125,376,1155
23571,362,138,416,1223
23572,359,125,362,1179
23573,369,131,361,1162
23574,370,145,358,1158
23575,372,145,359,1162
23576,365,151,360,1179
23577,366,138,355,1158
23578,373,191,359,1162
23579,374,191,354,1169
23580,379,131,356,1151
23581,379,178,356,1151
23582,371,178,359,1148
23583,370,171,357,1141
23584,373,184,356,1127
23585,378,104,354,1112
23586,394,118,346,1109
23587,398,70,346,1061
23588,417,49,342,1057
23589,425,-65,340,1035
23590,433,-95,331,1023
23591,443,-80,324,1016
23592,455,-50,315,992
23593,395,-65,306,972
23594,394,-80,301,980
23595,473,-126,293,961
23596,485,-180,280,992
23597,467,-118,274,961
23598,472,-110,272,988
23599,466,-110,266,996
23600,465,-88,268,1004
23601,461,-103,264,1004
23602,460,-80,271,1004
23603,455,-80,279,1000
23604,464,-73,286,996
23605,461,-88,296,980
23606,460,-73,306,992
23607,464,-7,317,996
23608,461,-58,330,988
23609,427,7,342,969
23610,447,-36,345,976
23611,429,-14,353,969
23612,428,-7,360,976
23613,433,63,366,972
23614,423,21,364,972
23615,423,14,374,976
23616,421,84,375,988
23617,421,91,376,992
23618,417,97,374,1000
23619,422,91,374,976
23620,418,97,369,1004
23621,416,151,365,984
23622,418,151,369,1000
23623,428,158,364,988
23624,431,158,365,1000
23625,414,138,363,1000
23626,429,151,363,1008
23627,409,203,360,976
23628,412,171,358,980
23629,405,184,357,972
23630,426,304,348,956
23631,410,210,342,961
23632,405,254,330,969
23633,402,248,325,965
23634,397,242,319,969
23635,405,229,316,996
23636,403,229,314,988
23637,407,242,319,988
23638,407,248,321,1012
23639,418,242,323,1008
23640,411,229,317,1008
23641,413,210,316,996
23642,406,260,305,1000
23643,399,210,302,1042
23644,407,242,292,1027
23645,401,191,280,1072
23646,395,178,270,1050
23647,383,191,264,1087
23648,373,184,263,1094
23649,351,171,260,1080
23650,345,178,261,1105
23651,340,138,263,1076
23652,320,125,261,1102
23653,308,104,259,1094
23654,302,84,261,1105
23655,299,118,253,1105
23656,302,118,247,1076
23657,307,118,249,1072
23658,304,164,243,1083
23659,309,164,235,1087
23660,317,104,217,1057
23661,302,145,209,1091
23662,308,118,191,1109
23663,306,125,185,1141
23664,309,118,170,1127
23665,320,171,164,1127
23666,322,216,129,1193
23667,311,223,161,1172
23668,310,171,148,1169
23669,318,164,135,1165
23670,308,145,133,1213
23671,307,138,136,1199
23672,294,125,135,1216
23673,281,77,137,1193
23674,255,14,135,1193
23675,256,56,143,1165
23676,250,131,145,1123
23677,242,84,155,1123
23678,244,131,168,1083
23679,232,84,182,1076
23680,242,70,194,1072
23681,232,70,211,1091
23682,231,91,225,1083
23683,238,0,227,1046
23684,218,-164,234,1054
23685,229,-157,228,1039
23686,227,-157,230,1046
23687,219,-188,234,1057
23688,221,-180,239,1046
23689,221,-157,237,1046
23690,224,-196,236,1027
23691,230,-126,231,984
23692,225,-196,225,984
23693,229,-149,223,1008
23694,219,-180,218,992
23695,224,-204,214,1019
23696,223,-157,217,1027
23697,151,-164,220,1031
23698,147,-103,220,1031
23699,156,-58,227,1016
23700,150,7,224,1050
23701,153,-50,323,984
23702,155,-50,217,1012
23703,166,-88,223,1008
23704,154,-58,219,1004
23705,153,-149,219,1004
23706,166,42,222,976
23707,166,42,222,988
23708,154,-126,221,992
23709,181,21,218,1019
23710,176,-14,223,996
23711,190,56,224,992
23712,186,63,219,992
23713,194,70,218,992
23714,190,125,218,996
23715,192,125,223,1004
23716,183,21,221,980
23717,189,91,220,1000
23718,206,151,220,1000
23719,194,125,220,996
23720,199,151,217,988
23721,199,131,223,996
23722,200,151,223,988
23723,209,178,225,988
23724,212,203,238,988
23725,224,191,247,952
23726,213,178,251,972
23727,207,191,256,948
23728,211,191,266,992
23729,221,216,268,992
23730,227,164,273,1008
23731,243,164,273,1012
23732,245,197,274,1008
23733,255,164,274,996
23734,269,235,281,988
23735,279,203,281,952
23736,296,273,297,936
23737,292,216,304,895
23738,305,216,312,878
23739,309,248,315,887
23740,315,235,318,895
23741,310,229,321,928
23742,314,184,322,912
23743,314,184,322,869
23744,308,203,410,777
23745,312,184,425,777
23746,318,203,427,790
23747,330,203,352,882
23748,338,151,360,861
23749,346,158,368,839
23750,349,151,381,861
23751,362,191,382,835
23752,362,178,382,844
23753,351,242,377,874
23754,359,203,379,830
23755,357,191,369,830
23756,343,184,366,835
23757,333,118,361,835
23758,327,151,363,808
23759,320,151,351,830
23760,306,125,350,839
23761,299,125,356,844
23762,303,104,355,844
23763,298,184,355,835
23764,293,91,358,817
23765,298,77,353,865
23766,301,151,345,839
23767,283,70,344,844
23768,286,84,329,856
23769,283,42,317,874
23770,275,0,300,895
23771,262,-110,297,916
23772,268,-95,286,928
23773,262,-133,282,952
23774,265,-95,281,944
23775,266,-110,283,952
23776,226,-7,281,932
23777,266,-110,281,944
23778,205,-149,275,952
23779,206,-80,272,948
23780,197,-103,267,936
23781,184,-95,261,961
23782,182,-50,248,961
23783,173,0,246,1000
23784,181,28,243,1008
23785,182,42,240,988
23786,142,7,238,996
23787,182,-36,245,992
23788,188,-7,250,980
23789,190,-7,253,956
23790,193,-28,274,916
23791,194,-21,300,912
23792,202,35,316,874
23793,199,-21,334,903
23794,203,49,337,944
23795,213,-7,340,944
23796,206,14,340,948
23797,220,63,392,804
23798,209,14,399,786
23799,218,35,412,804
23800,224,14,351,899
23801,221,0,426,822
23802,232,-21,362,887
23803,227,21,367,907
23804,239,70,370,878
23805,249,91,373,874
23806,253,-14,383,869
23807,255,7,379,865
23808,269,28,377,882
23809,288,28,376,852
23810,302,77,372,844
23811,322,77,371,839
23812,332,91,366,861
23813,341,131,366,869
23814,338,131,365,874
23815,335,145,366,874
23816,343,111,357,874
23817,345,125,360,882
23818,347,70,358,882
23819,346,70,356,878
23820,355,118,356,878
23821,356,63,357,882
23822,366,77,361,928
23823,384,91,354,899
23824,406,77,358,895
23825,417,56,355,903
23826,417,14,350,869
23827,406,28,343,874
23828,468,-50,340,869
23829,482,-88,336,865
23830,497,-58,324,861
23831,499,-95,318,874
23832,512,-126,315,874
23833,517,-65,309,878
23834,509,-58,306,887
23835,505,-141,301,916
23836,510,-149,301,952
23837,497,28,299,944
23838,506,-133,300,948
23839,508,-88,303,928
23840,511,-95,316,920
23841,515,-58,326,928
23842,517,-36,341,940
23843,505,-103,353,920
23844,493,-110,379,940
23845,478,-103,391,956
23846,442,-149,397,988
23847,439,-58,402,1008
23848,430,70,400,992
23849,422,0,406,1008
23850,417,0,409,984
23851,385,63,409,969
23852,380,56,408,1004
23853,380,56,410,1012
23854,384,49,418,1046
23855,379,42,425,1039
23856,374,49,428,1019
23857,384,-14,433,1004
23858,387,97,436,1004
23859,390,63,442,1023
23860,388,97,447,1016
23861,388,56,448,1054
23862,394,111,484,1151
23863,393,104,448,1102
23864,383,97,448,1134
23865,380,104,454,1155
23866,370,125,455,1179
23867,337,63,457,1176
23868,311,56,457,1176
23869,306,49,453,1179
23870,294,84,448,1169
23871,324,111,448,1182
23872,329,145,449,1179
23873,341,131,450,1158
23874,362,171,448,1172
23875,257,131,444,1151
23876,359,210,441,1141
23877,267,125,435,1119
23878,262,104,428,1105
23879,280,111,418,1116
23880,291,118,404,1105
23881,286,118,401,1127
23882,297,138,392,1109
23883,303,145,390,1087
23884,309,138,381,1046
23885,306,158,364,1023
23886,373,242,356,1008
23887,311,138,346,1031
23888,311,56,333,1057
23889,313,91,324,1061
23890,318,84,325,1054
23891,333,104,326,1061
23892,323,104,322,1057
23893,351,184,327,1035
23894,330,125,317,1046
23895,338,77,314,1050
23896,325,158,317,1061
23897,326,111,292,1054
23898,326,158,273,1091
23899,324,164,260,1130
23900,321,84,261,1144
23901,317,138,264,1102
23902,318,91,270,1072
23903,317,158,175,1008
23904,318,138,163,1019
23905,328,131,273,1019
23906,320,131,151,1141
23907,311,138,269,1008
23908,318,125,148,1206
23909,321,191,144,1169
23910,315,151,146,1172
23911,301,104,145,1169
23912,306,125,145,1176
23913,277,49,146,1176
23914,266,84,141,1169
23915,233,-118,143,1199
23916,236,21,141,1162
23917,215,70,146,1155
23918,217,28,148,1182
23919,213,21,157,1144
23920,216,56,167,1137
23921,216,42,175,1102
23922,206,-28,188,1105
23923,199,-21,190,1098
23924,195,-14,201,1076
23925,193,14,198,1039
23926,186,7,202,1027
23927,177,-7,204,1042
23928,166,7,203,1031
23929,157,-7,196,1031
23930,158,21,201,1057
23931,139,21,205,1042
23932,138,28,200,1012
23933,135,-28,202,1008
23934,131,14,196,1012
23935,143,21,201,1023
23936,146,49,192,1039
23937,150,56,194,1039
23938,148,63,193,1039
23939,139,-7,183,1019
23940,153,56,180,1004
23941,149,42,185,1016
23942,159,-7,186,1027
23943,177,91,181,1023
23944,179,28,181,1012
23945,197,14,183,1004
23946,207,49,184,1004
23947,221,104,185,1023
23948,241,164,184,988
23949,224,125,192,1027
23950,227,118,191,1012
23951,240,197,193,1016
23952,230,125,189,1019
23953,234,145,194,1031
23954,239,131,200,992
23955,262,197,205,1012
23956,274,216,211,1039
23957,249,158,224,980
23958,254,131,234,988
23959,252,97,243,984
23960,258,158,251,969
23961,271,191,256,969
23962,280,197,264,961
23963,286,223,269,961
23964,372,285,279,928
23965,301,223,292,940
23966,303,229,293,980
23967,304,242,305,996
23968,308,235,302,1004
23969,307,151,300,1012
23970,372,279,301,984
23971,370,273,303,969
23972,359,254,295,932
23973,307,151,282,899
23974,315,145,274,891
23975,317,111,265,869
23976,309,145,256,852
23977,315,164,253,835
23978,314,164,297,869
23979,314,171,250,882
23980,307,216,252,878
23981,318,158,250,869
23982,315,203,247,848
23983,313,210,241,839
23984,310,210,241,861
23985,304,171,231,865
23986,296,216,228,865
23987,303,223,217,808
23988,292,203,215,861
23989,285,164,198,830
23990,291,197,194,781
23991,290,197,193,781
23992,284,210,200,822
23993,296,203,194,777
23994,289,197,193,772
23995,282,191,187,740
23996,265,197,182,759
23997,248,229,180,731
23998,226,210,185,790
23999,220,210,179,740
24000,204,267,171,772
24001,196,273,172,740
24002,206,340,167,777
24003,205,346,170,777
24004,206,352,172,781
24005,209,346,172,772
24006,206,363,172,786
24007,208,346,175,781
24008,207,357,178,768
24009,209,346,185,790
